編號,名稱,詳細說明,參與對象,活動地點,地址,電話,主辦單位,開始時間,結束時間,周期性活動,非周期性活動,網站,照片連結1,照片說明1,照片連結2,照片說明2,照片連結3,照片說明3,X座標,Y座標,分類1,分類2,地圖/簡圖連結,交通資訊,停車資訊,費用,注意事項,縣市,鄉鎮
C2_397000000A_006992,2025高雄乘風而騎｜岡山空軍的故事單車遊,無,,to see the official site,高雄市820岡山區岡山公園,886-7-7995678,高雄市政府觀光局,10/5/2025 2:00:00 PM,10/5/2025 7:00:00 PM,,,,,,,,,,120.292010,22.797020,03,  ,,,,,,高雄市,岡山區
C2_397000000A_007001,萌鬼萌獸來搗蛋｜壽山動物園萬聖節活動,無,,to see the official site,高雄市804鼓山區壽山動物園,886-7-7995678,高雄市政府觀光局,10/24/2025 12:00:00 AM,10/26/2025 11:59:59 PM,,,,,,,,,,120.275170,22.634560,03,  ,,,,,,高雄市,鼓山區
C2_397000000A_007002,2025海線潮旅行,無,,to see the official site,高雄市828永安區、茄萣區、梓官區、彌陀區,886-7-7995678,高雄市政府觀光局,10/19/2025 12:00:00 AM,11/29/2025 11:59:59 PM,,,,,,,,,,120.239730,22.811270,03,  ,,,,,,高雄市,永安區
C2_397000000A_007004,2025高雄Wild Wild  野生活,無,,to see the official site,高雄市830鳳山區衛武營都會公園國泰路側草地,886-7-7995678,高雄市政府觀光局,11/1/2025 12:00:00 AM,11/2/2025 11:59:59 PM,,,,,,,,,,120.340300,22.620450,03,  ,,,,,,高雄市,鳳山區
C2_397000000A_007005,2025高雄乘風而騎｜鳳山×鳥松 【都會生態單車遊快閃團】,無,,to see the official site,高雄市830鳳山區衛武營都會公園,886-7-7995678,高雄市政府觀光局,11/1/2025 12:00:00 AM,11/1/2025 11:59:59 PM,,,,,,,,,,120.340300,22.620450,03,  ,,,,,,高雄市,鳳山區
C2_397000000A_007006,2025高雄乘風而騎｜林園經典山海微旅行,無,,to see the official site,高雄市832林園區海洋濕地公園,886-7-7995678,高雄市政府觀光局,11/8/2025 12:00:00 AM,11/8/2025 11:59:59 PM,,,,,,,,,,120.386430,22.491430,03,  ,,,,,,高雄市,林園區
C2_397000000A_007007,高雄市旅行公會冬季國際旅展,無,,to see the official site,高雄市806前鎮區高雄展覽館,886-7-7995678,高雄市政府觀光局,11/28/2025 12:00:00 AM,12/1/2025 11:59:59 PM,,,,,,,,,,120.298330,22.607870,03,  ,,,,,,高雄市,前鎮區
C2_397000000A_007008,2025高雄乘風而騎｜鳥松場(澄清湖),無,,to see the official site,高雄市833鳥松區,886-7-7995678,高雄市政府觀光局,12/6/2025 12:00:00 AM,12/6/2025 11:59:59 PM,,,,,,,,,,120.354610,22.659100,03,  ,,,,,,高雄市,鳥松區
C2_397000000A_007009,楠梓親子運動音樂會,無,,to see the official site,高雄市811楠梓區藍田公園,886-7-7995678,高雄市政府觀光局,12/7/2025 12:00:00 AM,12/7/2025 11:59:59 PM,,,,,,,,,,120.285420,22.728660,03,  ,,,,,,高雄市,楠梓區
C2_397000000A_007010,光之塔節慶活動,無,,to see the official site,高雄市807三民區三民親子公園,886-7-7995678,高雄市政府觀光局,12/24/2025 12:00:00 AM,3/3/2026 11:59:59 PM,,,,,,,,,,120.295920,22.651330,03,  ,,,,,,高雄市,三民區
C2_397000000A_007011,2025高雄同志大遊行-豪彩投Voting with Pride,無,,to see the official site,高雄市830鳳山區議會路,886-7-7995678,高雄市政府,11/29/2025 12:00:00 AM,11/29/2025 11:59:59 PM,,,,,,,,,,120.346990,22.623020,03,  ,,,,,,高雄市,鳳山區
C2_397000000A_007013,野趣東高雄｜六龜場,無,,to see the official site,高雄市844六龜區新開紀念公園,886-7-7995678,高雄市政府觀光局,11/8/2025 12:00:00 AM,11/8/2025 11:59:59 PM,,,,,,,,,,120.677290,23.057370,03,  ,,,,,,高雄市,六龜區
C2_397000000A_007015,野趣東高雄｜杉林場,無,,to see the official site,高雄市846杉林區日光小林社區發展協會,886-7-7995678,高雄市政府觀光局,12/6/2025 12:00:00 AM,12/6/2025 11:59:59 PM,,,,,,,,,,120.553630,22.980100,03,  ,,,,,,高雄市,杉林區
C2_397000000A_007016,2025茄萣烏金大賞夕陽音樂會,無,,to see the official site,高雄市852茄萣區興達港情人碼頭,886-7-7995678,高雄市政府觀光局,12/14/2025 12:00:00 AM,12/14/2025 11:59:59 PM,,,,,,,,,,120.211250,22.877350,03,  ,,,,,,高雄市,茄萣區
C2_397000000A_007018,2025高雄設計節,無,,to see the official site,高雄市803鹽埕區駁二大勇區P2倉庫,886-7-7995678,高雄市政府文化局、駁二藝術特區,10/2/2025 12:00:00 AM,11/2/2025 11:59:59 PM,,,,,,,,,,120.282590,22.618940,03,  ,,,,,,高雄市,鹽埕區
C2_397000000A_007022,2025高雄電影節,無,,to see the official site,高雄市806前鎮區高雄市立圖書館總館,886-7-7995678,文化部、高雄市政府、數位發展部數位產業署,10/10/2025 12:00:00 AM,10/26/2025 11:59:59 PM,,,,,,,,,,120.301800,22.610440,03,  ,,,,,,高雄市,前鎮區
C2_397000000A_007030,2025高雄左營萬年季,無,,to see the official site,高雄市813左營區孔子廟,886-7-7995678,高雄市政府,10/9/2025 12:00:00 AM,10/12/2025 11:59:59 PM,,,,,,,,,,120.298790,22.689330,03,  ,,,,,,高雄市,左營區
C2_397000000A_007034,2025旗津吃通海,無,,to see the official site,高雄市805旗津區廟前路1號(豐收廣場),886-7-7995678,高雄市旗后商圈發展協會,10/4/2025 2:00:00 PM,10/4/2025 8:00:00 PM,,,,,,,,,,120.267280,22.610980,03,  ,,,,,,高雄市,旗津區
C2_397000000A_007035,2025岡山籃籗會｜10/4、10/5場次,無,,to see the official site,高雄市820岡山區河華路及巨輪路,886-7-7995678,高雄市岡山區公所,10/4/2025 12:00:00 AM,10/5/2025 11:59:59 PM,,,,,,,,,,120.291970,22.801540,03,  ,,,,,,高雄市,岡山區
C2_397000000A_007043,2025 高雄｜豐辦桌《南北總舖師的巔峰對話》,無,,to see the official site,高雄市803鹽埕區愛河河畔,886-7-7995678,高雄市政府,11/29/2025 12:00:00 AM,11/29/2025 11:59:59 PM,,,,,,,,,,120.288940,22.623520,03,  ,,,,,,高雄市,鹽埕區
C2_397000000A_007050,2025蜜柑站長耶誕公益路跑,無,,to see the official site,高雄市825橋頭區捷運橋頭糖廠站（橋頭糖廠）,886-7-7995678,高雄捷運,12/21/2025 12:00:00 AM,12/21/2025 11:59:59 PM,,,,,,,,,,120.314700,22.753160,03,  ,,,,,,高雄市,橋頭區
C2_397000000A_007058,2025高雄粄條節,無,,to see the official site,高雄市843美濃區美濃文創中心・開庄廣場,886-7-7995678,高雄市政府客家事務委員會,10/11/2025 12:00:00 AM,10/12/2025 11:59:59 PM,,,,,,,,,,120.542440,22.899980,03,  ,,,,,,高雄市,美濃區
C2_397000000A_007059,2025 TTXC 台灣文化科技大會,無,,to see the official site,高雄市803鹽埕區駁二藝術特區,886-7-7995678,文化部、高雄市政府,10/10/2025 12:00:00 AM,10/26/2025 11:59:59 PM,,,,,,,,,,120.281530,22.619980,03,  ,,,,,,高雄市,鹽埕區
C2_397000000A_007068,2025高雄萬聖節｜喂！武營來搞怪,無,,to see the official site,高雄市830鳳山區衛武營國家藝術文化中心,886-7-7995678,高雄市政府教育局,10/31/2025 12:00:00 AM,11/2/2025 11:59:59 PM,,,,,,,,,,120.342440,22.623000,03,  ,,,,,,高雄市,鳳山區
C2_397000000A_007087,2025高雄眷村嘉年華,無,,to see the official site,高雄市813左營區建業新村、鳳山黃埔新村、岡山樂群村,886-7-7995678,高雄市政府,10/25/2025 12:00:00 AM,11/9/2025 11:59:59 PM,,,,,,,,,,120.291530,22.692780,03,  ,,,,,,高雄市,左營區
C2_397000000A_007098,2026雄跨年晚會,無,,to see the official site,高雄市806前鎮區夢時代購物中心,886-7-7995678,高雄市政府,12/31/2025 7:00:00 PM,1/1/2026 12:00:00 AM,,,,,,,,,,120.305750,22.594870,03,  ,,,,,,高雄市,前鎮區
C2_A15010100H_005624,2025月光‧海音樂會,無,,to see the official site,臺東縣961成功鎮都歷遊客中心,886-8-9841520,東部海岸國家風景區管理處,6/21/2025 12:00:00 AM,9/9/2025 12:00:00 AM,,,,,,,,,,121.324950,23.020340,03,  ,,,,,,臺東縣,成功鎮
C2_A15010100H_005631,2025長濱雙浪金剛馬拉松,無,,to see the official site,臺東縣962長濱鄉長濱國小 (起跑點),886-8-9841520,東部海岸國家風景區管理處,5/4/2025 12:00:00 AM,5/4/2025 11:59:59 PM,,,,,,,,,,121.451980,23.315970,03,  ,,,,,,臺東縣,長濱鄉
C2_A15010100H_005635,2025秀姑巒溪泛舟鐵人三項競賽,無,,to see the official site,花蓮縣978瑞穗鄉秀姑巒溪遊客中心(起點),886-8-9841520,東部海岸國家風景區管理處,6/8/2025 12:00:00 AM,6/8/2025 11:45:00 PM,,,,,,,,,,121.323438,23.019805,03,  ,,,,,,臺東縣,成功鎮
C2_A15010100H_005640,2025東海岸大地藝術節及藝文平台,無,,to see the official site,臺東縣950臺東市花蓮縣臺東縣 東海岸沿線,886-8-9841520,東部海岸國家風景區管理處,1/1/2025 12:00:00 AM,12/31/2025 12:00:00 AM,,,,,,,,,,121.323438,23.019805,03,  ,,,,,,臺東縣,成功鎮
C2_A15010100H_005641,2025夜探三仙台,無,,to see the official site,臺東縣961成功鎮三仙台遊憩區,886-8-9841520,東部海岸國家風景區管理處,4/1/2025 12:00:00 AM,10/31/2025 11:59:59 PM,,,,,,,,,,121.402840,23.121880,03,  ,,,,,,臺東縣,成功鎮
C2_A15010100H_005642,2025夜訪小野柳,無,,to see the official site,臺東縣950臺東市富岡地質公園(小野柳自然教室),886-8-9841520,東部海岸國家風景區管理處,4/1/2025 12:00:00 AM,10/31/2025 12:00:00 AM,,,,,,,,,,121.195730,22.795030,03,  ,,,,,,臺東縣,臺東市
C2_A15010100H_005643,2025過山古道尋寶趣,無,,to see the official site,臺東縣951綠島鄉過山古道,886-8-9841520,東部海岸國家風景區管理處,5/1/2025 12:00:00 AM,10/31/2025 11:59:59 PM,,,,,,,,,,121.487010,22.651270,03,  ,,,,,,臺東縣,綠島鄉
C2_A15010100H_005644,2025馬到成功168自行車遊程,無,,to see the official site,臺東縣950臺東市馬亨亨大道至台11沿線,886-8-9841520,東部海岸國家風景區管理處,1/1/2025 12:00:00 AM,12/31/2025 11:59:59 PM,,,,,,,,,,121.323438,23.019805,03,  ,,,,,,臺東縣,成功鎮
C2_A15010100H_005645,一烈！海派過生活,無,,to see the official site,花蓮縣977豐濱鄉台11沿線部落,886-8-9841520,東部海岸國家風景區管理處,1/1/2025 12:00:00 AM,12/31/2025 12:00:00 AM,,,,,,,,,,121.323438,23.019805,03,  ,,,,,,臺東縣,成功鎮
C2_A15010200H_000001,2025澎湖四季旅遊,"「2025澎湖四季旅遊」—玩轉澎湖新四季，探索島嶼新風潮澎湖不只夏季好玩，更是一年四季都精彩的度假島嶼！交通部觀光署澎湖國家風景區管理處（簡稱澎管處）整合四季代表性的生態旅遊資源，推出「2025澎湖四季旅遊」系列活動，精選四季最具特色的旅遊體驗，包含「冬-訪古季」、「春-賞鷗季」、「夏-石滬季」及「秋-奇岩季」。遊程內容結合生態導覽、手作體驗與文化走讀，以永續旅遊為核心，邀請旅客深入探索澎湖之美，共同感受「四季澎湖灣，精彩一籮筐」的四季變化與無窮魅力！「2025澎湖四季旅遊」系列活動，將於2至4月以「冬—訪古季」揭開序幕，首場為元宵節乞龜活動。澎管處特別串聯澎湖24家廟宇，共同推出「元宵乞龜集章」活動，於2月11日至14日舉行。活動期間提供1,200隻限量綠蠵龜公仔供集章兌換，集滿章戳的參與者還可參加抽獎，有機會贏得蘋果iPad平板電腦等豐富獎品，以及多樣澎湖特色伴手禮，誠摯邀請民眾踴躍參與。接續的活動中，5至8月的「春-賞鷗季」將帶領遊客搭船跳島賞鷗，認識多種燕鷗的生態奧秘；6至9月的「夏-石滬季」邀請遊客深入吉貝島，體驗石滬文化並參加夜間觀星活動；9至11月的「秋-奇岩季」則以壯麗的澎湖地質景觀為主軸，讓遊客感受大自然的鬼斧神工。四季活動內容各具特色，全年都能讓旅客享受澎湖的自然之美與文化魅力。澎管處自2022年起積極推動四季旅遊，顛覆了以往澎湖僅夏季適遊的刻板印象。面對旅遊趨勢與型態的轉變，澎管處深度挖掘澎湖在地魅力，整合自然地質景觀、海洋與生態資源、農漁產業以及人文古蹟，依季節與氣候推出主題化旅遊，讓澎湖成為一年四季皆適合旅遊的度假勝地。不論是冬季訪古、春季賞鷗、夏季觀石滬，或秋季探奇岩，每個季節都能為遊客帶來與眾不同的深度體驗。「2025澎湖四季旅遊」活動詳細資訊及報名辦法，請持續關注澎湖國家風景區管理處粉絲專頁與官方網站。歡迎呼朋引伴，一同探索澎湖四季之美，創造屬於自己的精彩假期！澎湖國家風景區管理處粉絲專頁 https://reurl.cc/b3E56v澎湖四季旅遊官方網站 https://reurl.cc/G5EVVW",,,澎湖縣馬公市光華里171號,886-6-9216521,交通部觀光署澎湖國家風景區管理處,2/10/2025 8:00:00 AM,11/30/2025 8:00:00 AM,,,,,,,,,,119.605000,23.558160,04,  ,,,一般民眾,各遊程收費請參考官網,,澎湖縣,馬公市
C2_A15010300H_006711,2025花蓮太平洋燈會,無,,to see the official site,花蓮縣970花蓮市日出大道,886-3-8875306,花東縱谷國家風景區管理處,1/17/2025 6:00:00 PM,2/16/2025 10:00:00 PM,,,,,,,,,,121.607090,23.974810,03,  ,,,,,,花蓮縣,花蓮市
C2_A15010300H_006712,​​2025 臺東慢食節《新．臺東辦桌》—延期團圓場,無,,to see the official site,臺東縣958池上鄉大坡池,886-3-8875306,花東縱谷國家風景區管理處,1/18/2025 12:00:00 AM,1/19/2025 11:59:59 PM,,,,,,,,,,121.388676,23.524067,03,  ,,,,,,花蓮縣,瑞穗鄉
C2_A15010300H_006713,鐵花燈之祭第三季-極地童話,無,,to see the official site,臺東縣950臺東市鐵花新聚落 行人徒步區,886-3-8875306,花東縱谷國家風景區管理處,10/25/2024 5:30:00 PM,2/16/2025 10:30:00 PM,,,,,,,,,,121.388676,23.524067,03,  ,,,,,,花蓮縣,瑞穗鄉
C2_A15010300H_006714,2025縱谷原遊會_部落食樂園,無,,to see the official site,花蓮縣983富里鄉羅山村9鄰東湖39號(羅山遊客中心),886-3-8875306,花東縱谷國家風景區管理處,8/29/2025 4:00:00 PM,8/31/2025 9:00:00 PM,,,,,,,,,,121.286000,23.186540,03,  ,,,,,,花蓮縣,富里鄉
C2_A15010300H_006715,餐桌上的部落旅行,無,,to see the official site,花蓮縣970花蓮市,886-3-8875306,花東縱谷國家風景區管理處,11/1/2025 12:00:00 AM,12/15/2025 12:00:00 AM,,,,,,,,,,121.388676,23.524067,03,  ,,,,,,花蓮縣,瑞穗鄉
C2_A15010300H_006716,2025鯉魚潭賞螢季-趣看火金姑,無,,to see the official site,花蓮縣974壽豐鄉鯉魚潭,886-3-8875306,花東縱谷國家風景區管理處,4/11/2025 7:00:00 PM,5/3/2025 8:00:00 PM,,,,,,,,,,121.388676,23.524067,03,  ,,,,,,花蓮縣,瑞穗鄉
C2_A15010300H_006717,2025臺灣國際熱氣球嘉年華,無,,to see the official site,臺東縣955鹿野鄉高台路46號,886-3-8875306,花東縱谷國家風景區管理處,7/5/2025 12:00:00 AM,8/21/2025 11:59:59 PM,,,,,,,,,,121.388676,23.524067,03,  ,,,,,,花蓮縣,瑞穗鄉
C2_A15010300H_006719,2025花蓮FUN暑假,無,,to see the official site,花蓮縣974壽豐鄉鯉魚潭風景區,886-3-8875306,花東縱谷國家風景區管理處,7/12/2025 12:00:00 AM,8/10/2025 11:59:59 PM,,,,,,,,,,121.388676,23.524067,03,  ,,,,,,花蓮縣,瑞穗鄉
C2_A15010300H_006720,2025太平洋南島聯合豐年節,無,,to see the official site,花蓮縣970花蓮市達固湖彎大路23號(花蓮縣立體育館),886-3-8875306,花東縱谷國家風景區管理處,7/18/2025 12:00:00 AM,7/20/2025 11:59:59 PM,,,,,,,,,,121.585420,24.003590,03,  ,,,,,,花蓮縣,花蓮市
C2_A15010300H_006721,2025 縱谷客韻季,無,,to see the official site,花蓮縣970花蓮市,886-3-8875306,花東縱谷國家風景區管理處,5/24/2025 12:00:00 AM,11/29/2025 11:59:59 PM,,,,,,,,,,121.388676,23.524067,03,  ,,,,,,花蓮縣,瑞穗鄉
C2_A15010300H_006722,螢漫平森 2025大農大富賞螢趣,無,,to see the official site,花蓮縣976光復鄉農場路32號,886-3-8875306,花東縱谷國家風景區管理處,3/14/2025 12:00:00 AM,4/6/2025 11:59:59 PM,,,,,,,,,,121.388676,23.524067,03,  ,,,,,,花蓮縣,瑞穗鄉
C2_A15010300H_006737,2025 螢饗 fireflies seasons feast,無,,to see the official site,花蓮縣976光復鄉,886-3-8875306,花東縱谷國家風景區管理處,3/14/2025 12:00:00 AM,5/18/2025 11:59:59 PM,,,,,,,,,,121.388676,23.524067,03,  ,,,,,,花蓮縣,瑞穗鄉
C2_A15010300H_006738,2025年秀林kndsan海洋生活音樂節,無,,to see the official site,花蓮縣971新城鄉七星潭海岸風景特定區賞星廣場,886-3-8875306,花東縱谷國家風景區管理處,8/8/2025 3:00:00 PM,8/10/2025 9:00:00 PM,,,,,,,,,,121.627180,24.031430,03,  ,,,,,,花蓮縣,新城鄉
C2_A15010300H_006739,2025池南-璀璨螢星,無,,to see the official site,花蓮縣974壽豐鄉壽豐鄉林園路65號,886-3-8875306,花東縱谷國家風景區管理處,4/4/2025 12:00:00 AM,4/26/2025 11:59:59 PM,,,,,,,,,,121.501540,23.918390,03,  ,,,,,,花蓮縣,壽豐鄉
C2_A15010300H_006756,中興崗哨「一閃一閃parayap(以物易物)創意市集」,無,,to see the official site,臺東縣955鹿野鄉和平路25號,886-3-8875306,花東縱谷國家風景區管理處,3/1/2025 1:00:00 PM,12/27/2025 5:00:00 PM,,,,,,,,,,121.135880,22.893300,03,  ,,,,,,臺東縣,鹿野鄉
C2_A15010300H_006764,「春分柚花，永續之旅」活動,無,,to see the official site,花蓮縣978瑞穗鄉北一路121號,886-3-8875306,花東縱谷國家風景區管理處,3/22/2025 1:30:00 PM,3/22/2025 8:00:00 PM,,,,,,,,,,121.368520,23.500710,03,  ,,,,,,花蓮縣,瑞穗鄉
C2_A15010300H_006853,賞花踏青-花蓮忘憂大地感謝祭,無,,to see the official site,花蓮縣983富里鄉六十石山,886-3-8875306,花東縱谷國家風景區管理處,8/1/2025 12:00:00 AM,10/31/2025 11:59:59 PM,,,,,,,,,,121.317560,23.219190,03,  ,,,,,,花蓮縣,富里鄉
C2_A15010300H_006854,流星花蓮-星光音樂會,無,,to see the official site,花蓮縣970花蓮市,886-3-8875306,花東縱谷國家風景區管理處,8/2/2025 12:00:00 AM,8/23/2025 11:59:59 PM,,,,,,,,,,121.388676,23.524067,03,  ,,,,,,花蓮縣,瑞穗鄉
C2_A15010300H_006869,2025 花蓮鯉魚潭仲夏水岸光影節,無,,to see the official site,花蓮縣974壽豐鄉環潭北路100號(鯉魚潭潭北遊客中心周邊),886-3-8875306,花東縱谷國家風景區管理處,7/5/2025 6:00:00 PM,8/31/2025 10:00:00 PM,,,,,,,,,,121.507780,23.935000,03,  ,,,,,,花蓮縣,壽豐鄉
C2_A15010300H_006898,徐行縱谷 知本好湯自行車漫遊活動,無,,to see the official site,臺東縣950臺東市知本火車站,886-3-8875306,花東縱谷國家風景區管理處,9/6/2025 12:00:00 AM,9/6/2025 11:59:59 PM,,,,,,,,,,121.060260,22.710190,03,  ,,,,,,臺東縣,臺東市
C2_A15010300H_006900,「2025-2026台灣好湯」啟動儀式,無,,to see the official site,臺東縣954卑南鄉龍泉路30號,886-3-8875306,花東縱谷國家風景區管理處,9/6/2025 12:00:00 AM,9/6/2025 11:59:59 PM,,,,,,,,,,121.019330,22.692540,03,  ,,,,,,臺東縣,太麻里鄉
C2_A15010300H_006919,《探訪花蓮》四人成行，天天出發,無,,to see the official site,花蓮縣970花蓮市,886-3-8875306,花東縱谷國家風景區管理處,9/12/2025 12:00:00 AM,12/31/2025 11:59:59 PM,,,,,,,,,,121.388676,23.524067,03,  ,,,,,,花蓮縣,瑞穗鄉
C2_A15010300H_006943,2025區域觀光圈市集日-東區主題日,無,,to see the official site,臺北市100中正區八德路一段1號(華山1914文化創意產業園區),886-3-8875306,花東縱谷國家風景區管理處,10/17/2025 11:00:00 AM,10/19/2025 5:00:00 PM,,,,,,,,,,121.529360,25.044070,03,  ,,,,,,臺北市,中正區
C2_A15010300H_006945,「憩淘鯉魚潭－任務式旅遊行動（走讀・參與・連結）」活動,無,,to see the official site,花蓮縣974壽豐鄉池南村環潭北路100號,886-3-8875306,花東縱谷國家風景區管理處,10/1/2025 12:00:00 AM,9/30/2026 11:59:59 PM,,,,,,,,,,121.507940,23.934990,03,  ,,,,,,花蓮縣,壽豐鄉
C2_A15010300H_006990,花東感恩有你 出鏟幸福 好禮月月抽,無,,to see the official site,花蓮縣970花蓮市,886-3-8875306,花東縱谷國家風景區管理處,11/1/2025 12:00:00 AM,2/28/2026 11:59:59 PM,,,,,,,,,,121.388676,23.524067,03,  ,,,,,,花蓮縣,瑞穗鄉
